,model,tpr,fpr,precision,threshold
121,baseline,0.9877050973528768,0.9877050973528768,,
122,baseline,0.9754977029096478,0.9754977029096478,,
123,baseline,0.9411507328812077,0.9411507328812077,,
124,baseline,0.8841828921461387,0.8841828921461387,,
125,baseline,0.7733975060161891,0.7733975060161891,,
126,baseline,0.6652373660030628,0.6652373660030628,,
127,baseline,0.4583679719973748,0.4583679719973748,,
128,baseline,0.35795230802887773,0.35795230802887773,,
129,baseline,0.2623058411726099,0.2623058411726099,,
130,baseline,0.08287026908772697,0.08287026908772697,,
131,baseline,4.3754101947057534e-05,4.3754101947057534e-05,,
132,baseline,1.0,1.0,,
133,baseline,1.0,1.0,,
134,baseline,1.0,1.0,,
135,baseline,0.9613651279807482,0.9613651279807482,,
136,baseline,0.9613651279807482,0.9613651279807482,,
137,baseline,0.7710347845110479,0.7710347845110479,,
138,baseline,0.7710347845110479,0.7710347845110479,,
139,baseline,0.49472763071537956,0.49472763071537956,,
140,baseline,0.49472763071537956,0.49472763071537956,,
141,baseline,0.35655217676657186,0.35655217676657186,,
142,baseline,0.13410632246773135,0.13410632246773135,,
143,baseline,0.0001312623058411726,0.0001312623058411726,,
144,baseline,1.0,1.0,,
145,baseline,0.9873550645373004,0.9873550645373004,,
146,baseline,0.974972653686283,0.974972653686283,,
147,baseline,0.9389630277838548,0.9389630277838548,,
148,baseline,0.879807481951433,0.879807481951433,,
149,baseline,0.7668781448260774,0.7668781448260774,,
150,baseline,0.6578866768759571,0.6578866768759571,,
151,baseline,0.44712316779698097,0.44712316779698097,,
152,baseline,0.3487639466199956,0.3487639466199956,,
153,baseline,0.2549113979435572,0.2549113979435572,,
154,baseline,0.08055130168453292,0.08055130168453292,,
155,baseline,4.3754101947057534e-05,4.3754101947057534e-05,,
156,baseline,1.0,1.0,,
157,baseline,1.0,1.0,,
158,baseline,1.0,1.0,,
159,baseline,1.0,1.0,,
160,baseline,1.0,1.0,,
161,baseline,1.0,1.0,,
162,baseline,1.0,1.0,,
163,baseline,1.0,1.0,,
164,baseline,1.0,1.0,,
165,baseline,0.2932399912491796,0.2932399912491796,,
166,baseline,0.2932399912491796,0.2932399912491796,,
167,baseline,0.2932399912491796,0.2932399912491796,,
